id,sz1,szbg,Organ-Size,pbg,Con-Com,SI-Index,BI-Index,Modality,classes,Dice,clDice,Boundary,Perimeter,Haussdorf,size
hippocampus_332_0_11.npy_H2,9377,53695,14.3081665039063,81.9320678710938,1,0.719085342631541,0.453052164261931,1,2,0.83674818277359,0.821822881698608,0.741824805736542,0.817712783813477,0.808537602424622,0.818521618843079
hippocampus_332_0_12.npy_H2,8328,53470,12.70751953125,81.5887451171875,1,0.563382163179705,0.425276752767528,1,2,0.848629653453827,0.843231678009033,0.874826908111572,0.864706695079803,0.813267171382904,0.855640113353729
hippocampus_332_0_13.npy_H2,5362,55632,8.1817626953125,84.8876953125,1,0.456290434666787,0.353543979504697,1,2,0.92681872844696,0.921304762363434,0.9085413813591,0.947590947151184,0.937752783298492,0.955565452575684
hippocampus_332_0_14.npy_H2,2838,57370,4.3304443359375,87.5396728515625,1,0.531412735972497,0.392405063291139,1,2,0.919903814792633,0.874560594558716,0.892378330230713,0.907626092433929,0.878812432289124,0.915859043598175
hippocampus_332_0_15.npy_H2,1902,58684,2.9022216796875,89.544677734375,1,0.555295157560426,0.396120531901915,1,2,0.896742880344391,0.857930779457092,0.919398605823517,0.86119931936264,0.871374905109406,0.874178469181061
hippocampus_332_0_16.npy_H2,1287,60475,1.96380615234375,92.2775268554688,1,0.589744959354745,0.450094710767886,1,2,0.854380965232849,0.825991749763489,0.848127245903015,0.848935127258301,0.869964301586151,0.801860928535461
hippocampus_332_0_17.npy_H2,1350,60916,2.0599365234375,92.950439453125,1,0.640313435200496,0.469586374695864,1,2,0.83837616443634,0.825829923152924,0.85112875699997,0.826546847820282,0.833753526210785,0.819097697734833
hippocampus_332_0_18.npy_H2,1016,62159,1.55029296875,94.8471069335938,1,0.621566313514005,0.422173274596182,1,2,0.793414950370789,0.864376127719879,0.865696132183075,0.897321403026581,0.857938706874847,0.880505681037903
hippocampus_332_0_19.npy_H2,919,62614,1.40228271484375,95.5413818359375,1,0.627656207979861,0.456887201735358,1,2,0.912374913692474,0.898579597473145,0.861829042434692,0.875331580638886,0.86745822429657,0.851446628570556
hippocampus_332_0_2.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_332_0_20.npy_H2,906,63055,1.3824462890625,96.2142944335938,1,0.740180191692716,0.470943903258314,1,2,0.876458287239075,0.866729974746704,0.838359475135803,0.846779227256775,0.84157794713974,0.853804647922516
hippocampus_332_0_21.npy_H2,842,63379,1.2847900390625,96.7086791992188,1,0.726935399598746,0.560641496825927,1,2,0.76972508430481,0.792565047740936,0.877069413661957,0.835521757602692,0.809316992759705,0.788794696331024
hippocampus_332_0_22.npy_H2,626,63875,0.9552001953125,97.4655151367188,1,0.668243200034136,0.371202916160389,1,2,0.867799818515778,0.798961043357849,0.860345661640167,0.781488537788391,0.890609860420227,0.905449450016022
hippocampus_345_0_20.npy_H2,762,63974,1.1627197265625,97.6165771484375,1,0.652141989913933,0.4726433750824,1,2,0.775026917457581,0.683951735496521,0.706493496894836,0.627008259296417,0.704355895519257,0.6982421875
hippocampus_345_0_21.npy_H2,604,64772,0.921630859375,98.834228515625,1,0.509126147876595,0.111111111111111,1,2,3.67647058630016E-11,0.250696390867233,0.331262946128845,0.454849511384964,0.288401246070862,0.471337586641312
hippocampus_345_0_22.npy_H2,92,65444,0.140380859375,99.859619140625,0,,,1,1,1,1,1,1,1,1
hippocampus_345_0_23.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_345_0_24.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_345_0_25.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_345_0_26.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_345_0_27.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_345_0_28.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_345_0_29.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_345_0_3.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_345_0_4.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,4.99999996961265E-09
hippocampus_345_0_5.npy_H2,168,65368,0.25634765625,99.74365234375,0,,,1,1,1,1,1,1,1,1
hippocampus_345_0_6.npy_H2,1624,63912,2.47802734375,97.52197265625,0,,,1,1,1,1,1,1,1,1
hippocampus_345_0_7.npy_H2,3136,62400,4.78515625,95.21484375,0,,,1,1,1,1,1,1,1,1
hippocampus_345_0_8.npy_H2,4976,60560,7.5927734375,92.4072265625,0,,,1,1,7.93650770103405E-11,1.15074798648362E-11,6.28930796331417E-11,1.99999994343614E-09,1,1.75438594207655E-10
hippocampus_345_0_9.npy_H2,6290,59246,9.5977783203125,90.4022216796875,0,,,1,1,1,3.49650343400842E-11,1.66666666578941E-10,1,1,1
hippocampus_366_0_0.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_366_0_1.npy_H2,0,65536,0,100,0,,,1,0,2.7027027837967E-10,1,1,1,1,1
hippocampus_366_0_10.npy_H2,7838,57698,11.9598388671875,88.0401611328125,0,,,1,1,1.11111109202255E-09,1,1,1,1,1
hippocampus_366_0_11.npy_H2,8624,56912,13.1591796875,86.8408203125,0,,,1,1,1.00000001335143E-10,3.78787869126374E-11,1,1,1,1
hippocampus_380_0_19.npy_H2,2160,58859,3.2958984375,89.8117065429688,1,0.40164555505713,0.331508065709634,1,2,0.839138031005859,0.789281070232391,0.728652775287628,0.826207935810089,0.869483590126038,0.832116782665253
hippocampus_380_0_2.npy_H2,0,65536,0,100,0,,,1,0,1.22850124170681E-11,1,1,1,1,1
hippocampus_380_0_20.npy_H2,1492,59600,2.276611328125,90.9423828125,1,0.454639150290897,0.324722686521805,1,2,0.744400680065155,0.868479609489441,0.758497834205627,0.925754070281982,0.833354830741882,0.865470826625824
hippocampus_380_0_21.npy_H2,1082,60496,1.6510009765625,92.3095703125,1,0.424571996718571,0.340003335000834,1,2,0.903114199638367,0.852062582969666,0.906998753547668,0.897477626800537,0.863778352737427,0.858021259307861
hippocampus_380_0_22.npy_H2,915,61080,1.39617919921875,93.20068359375,1,0.448304920335179,0.333521550912855,1,2,0.934036910533905,0.944436371326446,0.894558787345886,0.924476563930512,0.927682936191559,0.922122895717621
hippocampus_380_0_23.npy_H2,896,61798,1.3671875,94.2962646484375,1,0.524300371809782,0.368023126528797,1,2,0.932631552219391,0.944340407848358,0.898221850395203,0.907847583293915,0.904231607913971,0.861562252044678
hippocampus_380_0_24.npy_H2,840,61935,1.28173828125,94.5053100585938,1,0.486749271209384,0.363384828222273,1,2,0.925553321838379,0.942590594291687,0.92805004119873,0.932028830051422,0.923296988010406,0.906517446041107
hippocampus_380_0_25.npy_H2,880,62216,1.3427734375,94.93408203125,1,0.539361452150766,0.367875647668394,1,2,0.901890575885773,0.924206376075745,0.881376028060913,0.869734764099121,0.900659680366516,0.884297549724579
hippocampus_380_0_26.npy_H2,897,62344,1.36871337890625,95.12939453125,1,0.559939261475307,0.382898628663619,1,2,0.872538864612579,0.866761863231659,0.882475972175598,0.857019245624542,0.839750468730927,0.857546389102936
hippocampus_380_0_27.npy_H2,829,62660,1.26495361328125,95.611572265625,1,0.581761175735022,0.410596026490066,1,2,0.873712480068207,0.857685923576355,0.84597909450531,0.898180961608887,0.849277973175049,0.885806739330292
hippocampus_380_0_28.npy_H2,839,62858,1.28021240234375,95.9136962890625,1,0.624259307365269,0.413022661985318,1,2,0.795340240001678,0.861530303955078,0.888426542282105,0.902452290058136,0.897481560707092,0.821615934371948
hippocampus_380_0_29.npy_H2,844,62982,1.287841796875,96.1029052734375,1,0.607559103101867,0.427902308464369,1,2,0.782608687877655,0.895505309104919,0.787623047828674,0.851917386054993,0.892641723155975,0.883517742156982
hippocampus_380_0_3.npy_H2,0,65536,0,100,0,,,1,0,3.44827583154128E-10,1,1,1,1,1
hippocampus_380_0_30.npy_H2,825,62995,1.25885009765625,96.1227416992188,1,0.660432540088178,0.513467536149702,1,2,0.843165457248688,0.88361656665802,0.814729571342468,0.834488987922668,0.809387505054474,0.817554831504822
hippocampus_380_0_31.npy_H2,702,63395,1.0711669921875,96.7330932617188,1,0.612418396046321,0.505668155273102,1,2,0.81157374382019,0.92554646730423,0.916249573230743,0.898817360401154,0.818809628486633,0.881345152854919
hippocampus_108_0_18.npy_H2,3011,56595,4.59442138671875,86.3571166992188,1,0.494638551546564,0.365978830321822,1,2,0.884155452251434,0.864885509014129,0.900488793849945,0.764754593372345,0.794218719005585,0.86029064655304
hippocampus_108_0_19.npy_H2,1728,57925,2.63671875,88.3865356445313,1,0.442036300535299,0.353516483516484,1,2,0.831585109233856,0.88361668586731,0.774961531162262,0.909173727035522,0.790501654148102,0.770137131214142
hippocampus_108_0_2.npy_H2,0,65536,0,100,0,,,1,0,2.43902426033671E-10,1,1,1,1,1
hippocampus_108_0_20.npy_H2,1253,58859,1.91192626953125,89.8117065429688,1,0.569707872198403,0.378052975576195,1,2,0.875137209892273,0.84936934709549,0.838736474514008,0.891733646392822,0.856759548187256,0.854908406734467
hippocampus_108_0_21.npy_H2,1125,59985,1.71661376953125,91.5298461914062,1,0.524479700256885,0.364992826398852,1,2,0.860306441783905,0.839628636837006,0.860910952091217,0.837609052658081,0.804159462451935,0.855906307697296
hippocampus_108_0_22.npy_H2,1037,61194,1.58233642578125,93.3746337890625,1,0.532319998193132,0.370715917745621,1,2,0.883713662624359,0.878812611103058,0.894486248493195,0.909090936183929,0.887419283390045,0.905606150627136
hippocampus_108_0_23.npy_H2,762,62155,1.1627197265625,94.8410034179688,1,0.473418805775893,0.312056737588652,1,2,0.898590445518494,0.910657048225403,0.877302885055542,0.927806437015533,0.896510720252991,0.921923100948334
hippocampus_108_0_24.npy_H2,701,62844,1.06964111328125,95.892333984375,1,0.501362326746072,0.3183841150291,1,2,0.898344039916992,0.870856523513794,0.789818525314331,0.901602983474731,0.785859167575836,0.860040545463562
hippocampus_108_0_25.npy_H2,702,63345,1.0711669921875,96.6567993164062,1,0.591420083745724,0.38724279835391,1,2,0.934185326099396,0.894489228725433,0.897048711776733,0.872680723667145,0.856514930725098,0.91164094209671
hippocampus_108_0_26.npy_H2,575,63654,0.87738037109375,97.1282958984375,1,0.572463390437124,0.389537599252686,1,2,0.852515518665314,0.871279776096344,0.860498249530792,0.822206616401672,0.799074709415436,0.800132155418396
hippocampus_108_0_27.npy_H2,531,64081,0.81024169921875,97.7798461914062,1,0.607513302877641,0.39009900990099,1,2,0.779808521270752,0.886517941951752,0.791434705257416,0.855665266513824,0.712138712406158,0.807223498821258
hippocampus_108_0_28.npy_H2,452,64363,0.689697265625,98.2101440429688,1,0.586360791957955,0.37304347826087,1,2,0.829008638858795,0.837754487991333,0.83250617980957,0.833015859127045,0.790536642074585,0.774886906147003
hippocampus_108_0_29.npy_H2,428,64735,0.653076171875,98.7777709960938,1,0.722647559813256,0.375209380234506,1,2,0.571715116500855,0.61704421043396,0.627843499183655,0.561926603317261,0.508241772651672,0.62230920791626
hippocampus_108_0_3.npy_H2,0,65536,0,100,0,,,1,0,5.55555546011277E-10,1,1,1,1,1
hippocampus_108_0_30.npy_H2,228,65198,0.347900390625,99.4842529296875,1,0.447079692968196,0,1,2,0.370927304029465,0.347826093435287,0.375,0.377464801073074,0.509259283542633,5.49450554498954E-11
hippocampus_108_0_31.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_108_0_32.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_108_0_33.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_261_0_13.npy_H2,8219,52658,12.5411987304688,80.3497314453125,1,0.567678397534415,0.42771158334357,1,2,0.828284978866577,0.8567795753479,0.922208964824676,0.90237295627594,0.909430623054504,0.850321590900421
hippocampus_261_0_14.npy_H2,6311,53533,9.62982177734375,81.6848754882813,1,0.460151389197165,0.369586886698416,1,2,0.74556690454483,0.781412720680237,0.852003276348114,0.844897568225861,0.782508194446564,0.747814416885376
hippocampus_261_0_15.npy_H2,3777,56157,5.76324462890625,85.6887817382813,1,0.532383833419863,0.378246392896781,1,2,0.860282897949219,0.810625016689301,0.795868277549744,0.865184009075165,0.868425846099854,0.806965172290802
hippocampus_261_0_16.npy_H2,1738,58716,2.6519775390625,89.593505859375,1,0.566906090886954,0.400636867555136,1,2,0.715709209442139,0.681293606758118,0.640484988689423,0.728992104530335,0.675025343894959,0.706317067146301
hippocampus_261_0_17.npy_H2,1506,60433,2.2979736328125,92.2134399414062,2,0.743757170635771,0.497134069621138,1,2,0.528364241123199,0.55202853679657,0.597875595092773,0.609485745429993,0.455925852060318,0.404160469770432
hippocampus_261_0_18.npy_H2,1152,61755,1.7578125,94.2306518554688,1,0.677373160691892,0.476711783439491,1,2,0.728635668754578,0.912978827953339,0.850100219249725,0.893697082996368,0.888035356998444,0.877186238765717
hippocampus_261_0_19.npy_H2,973,62609,1.48468017578125,95.5337524414062,1,0.642289374447034,0.48821372446307,1,2,0.81847757101059,0.806718945503235,0.816962122917175,0.811316430568695,0.846362411975861,0.802634596824646
hippocampus_261_0_2.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_261_0_20.npy_H2,956,63339,1.458740234375,96.6476440429688,1,0.801085893719136,0.475707646810308,1,2,0.680645167827606,0.714085519313812,0.696400105953217,0.714742422103882,0.745304763317108,0.620367646217346
hippocampus_261_0_21.npy_H2,736,64147,1.123046875,97.8805541992188,2,0.790688704949073,0.497305619707467,1,2,0.54418808221817,0.556886255741119,0.526710391044617,0.506329119205475,0.503549456596375,0.528172492980957
hippocampus_261_0_22.npy_H2,604,64384,0.921630859375,98.2421875,1,0.658481893638721,0.464320625610948,1,2,0.580201148986816,0.594059407711029,0.465225011110306,0.530064225196838,0.49385604262352,0.508908689022064
hippocampus_261_0_23.npy_H2,460,64563,0.701904296875,98.5153198242188,1,0.606533927907333,0.446601941747573,1,2,0.625081241130829,0.726037740707397,0.643694996833801,0.677419364452362,0.595928430557251,0.625668466091156
hippocampus_261_0_24.npy_H2,396,64797,0.604248046875,98.8723754882812,1,0.551201049487172,0.298568507157464,1,2,0.561497330665588,0.699286460876465,0.645161271095276,0.523333311080933,0.586826324462891,0.527089059352875
hippocampus_261_0_25.npy_H2,332,65078,0.506591796875,99.3011474609375,2,0.636509940906966,0,1,2,0.376681625843048,0.373887240886688,0.38155135512352,0.341793566942215,0.346153855323791,0.102040819823742
hippocampus_261_0_26.npy_H2,168,65368,0.25634765625,99.74365234375,0,,,1,1,2.65251987041637E-11,6.57894710931473E-11,3.52112679291583E-11,1.24999999240316E-09,9.99999993922529E-09,3.02114791517205E-11
hippocampus_261_0_27.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_261_0_28.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_261_0_29.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_261_0_3.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_261_0_30.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_261_0_31.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_261_0_32.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_261_0_4.npy_H2,91,65445,0.13885498046875,99.8611450195312,0,,,1,1,1.24999999240316E-09,1,1,1,1,1
hippocampus_261_0_5.npy_H2,1369,64167,2.08892822265625,97.9110717773438,0,,,1,1,1,1,1,1,1,1
hippocampus_261_0_6.npy_H2,2732,62804,4.168701171875,95.831298828125,0,,,1,1,2.08768263093573E-11,1,1,1,1,1
hippocampus_287_0_15.npy_H2,5515,57443,8.41522216796875,87.6510620117188,1,0.548951555972684,0.393411764705882,1,2,0.932974755764008,0.922328114509582,0.888751268386841,0.939418077468872,0.927174389362335,0.929661214351654
hippocampus_287_0_16.npy_H2,4436,57873,6.768798828125,88.3071899414063,1,0.467658081645964,0.3302200083022,1,2,0.893344938755035,0.866243958473206,0.91082900762558,0.895394921302795,0.854465782642365,0.935799479484558
hippocampus_287_0_17.npy_H2,2809,58819,4.28619384765625,89.7506713867188,1,0.454340262656493,0.337739366209117,1,2,0.84799599647522,0.905149757862091,0.910037398338318,0.864568710327148,0.876944422721863,0.852327048778534
hippocampus_287_0_18.npy_H2,1264,59993,1.9287109375,91.5420532226562,1,0.440463060782072,0.335868384293031,1,2,0.933189928531647,0.930350661277771,0.893274843692779,0.92725533246994,0.898096323013306,0.873722553253174
hippocampus_287_0_19.npy_H2,944,60220,1.4404296875,91.888427734375,1,0.463474879629118,0.314518657886485,1,2,0.882722914218903,0.921210646629334,0.918280363082886,0.935801327228546,0.905252933502197,0.921204805374146
hippocampus_287_0_2.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_287_0_20.npy_H2,875,61339,1.33514404296875,93.5958862304688,1,0.496702797298163,0.33466853595033,1,2,0.90119856595993,0.902617454528809,0.926507532596588,0.920770227909088,0.953599035739899,0.870595753192902
hippocampus_287_0_21.npy_H2,1049,61724,1.60064697265625,94.183349609375,1,0.60901668835329,0.37951942510667,1,2,0.89051616191864,0.908991038799286,0.873382091522217,0.918702304363251,0.874622344970703,0.873580932617188
hippocampus_287_0_22.npy_H2,936,62175,1.42822265625,94.8715209960938,1,0.627445734023412,0.39751552795031,1,2,0.89927065372467,0.885560214519501,0.879227042198181,0.89754444360733,0.904672920703888,0.917028844356537
hippocampus_287_0_23.npy_H2,911,62301,1.39007568359375,95.0637817382812,1,0.574555018533729,0.348837209302326,1,2,0.905920326709747,0.88425624370575,0.88777756690979,0.905048847198486,0.892288327217102,0.875972330570221
hippocampus_287_0_24.npy_H2,880,61983,1.3427734375,94.5785522460938,1,0.545984149921847,0.332917394559521,1,2,0.865579187870026,0.857664227485657,0.882531940937042,0.895812690258026,0.896846413612366,0.877898633480072
hippocampus_287_0_25.npy_H2,985,62036,1.50299072265625,94.659423828125,1,0.613618977760363,0.374378109452736,1,2,0.884277760982513,0.85673588514328,0.824942052364349,0.854922294616699,0.814045310020447,0.86437326669693
hippocampus_287_0_26.npy_H2,933,62107,1.42364501953125,94.7677612304688,1,0.632134769029831,0.386128873585834,1,2,0.829926252365112,0.891550779342651,0.863234996795654,0.867052018642426,0.864969789981842,0.858320653438568
hippocampus_287_0_27.npy_H2,854,62184,1.3031005859375,94.88525390625,1,0.631840005222964,0.390880273104121,1,2,0.840586245059967,0.841466128826141,0.859888911247253,0.885035336017608,0.895630061626434,0.886703729629517
hippocampus_231_0_8.npy_H2,1362,64174,2.0782470703125,97.9217529296875,0,,,1,1,1.27877240047036E-11,1,1,1,1,1
hippocampus_231_0_9.npy_H2,2071,63465,3.16009521484375,96.8399047851562,0,,,1,1,2.38095237969915E-11,1,1,1,1,1
hippocampus_234_0_0.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_234_0_1.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_234_0_10.npy_H2,5614,59922,8.5662841796875,91.4337158203125,0,,,1,1,3.89105067610807E-11,1,1,1,1,1
hippocampus_234_0_11.npy_H2,6088,59300,9.28955078125,90.484619140625,1,0.597789175837985,0.144508670520231,1,2,0.553359687328339,0.326812416315079,0.553359687328339,6.75675695949174E-11,0.589861750602722,0.67592591047287
hippocampus_234_0_12.npy_H2,6355,58171,9.69696044921875,88.7619018554688,1,0.695020321018292,0.397374701670644,1,2,0.747826099395752,0.762642383575439,0.868621051311493,0.806521713733673,0.628607273101807,0.819566249847412
hippocampus_234_0_13.npy_H2,5904,57750,9.0087890625,88.1195068359375,1,0.560606616077884,0.395826645264848,1,2,0.711319506168366,0.874254882335663,0.76040643453598,0.944294214248657,0.93818986415863,0.785735189914703
hippocampus_234_0_14.npy_H2,5152,56689,7.861328125,86.5005493164063,1,0.470042692886492,0.345438441098317,1,2,0.79925012588501,0.882291197776794,0.770651280879974,0.914444744586945,0.848929643630981,0.900604546070099
hippocampus_234_0_15.npy_H2,4060,57148,6.195068359375,87.200927734375,1,0.500576198173127,0.363810083786565,1,2,0.869544565677643,0.879405856132507,0.856159329414368,0.882532775402069,0.91366320848465,0.892953336238861
hippocampus_234_0_16.npy_H2,2473,58201,3.77349853515625,88.8076782226563,1,0.477636760652728,0.35958904109589,1,2,0.864157795906067,0.91174054145813,0.900648176670074,0.876483201980591,0.89930272102356,0.849328696727753
hippocampus_234_0_17.npy_H2,1335,59600,2.03704833984375,90.9423828125,1,0.538623390495495,0.421185054723865,1,2,0.867338001728058,0.849653899669647,0.875409126281738,0.841240704059601,0.861666142940521,0.860103607177734
hippocampus_234_0_18.npy_H2,1323,60289,2.01873779296875,91.9937133789062,1,0.65121068434002,0.446466356326703,1,2,0.836543321609497,0.850443780422211,0.876595735549927,0.858152449131012,0.868601977825165,0.858561396598816
hippocampus_234_0_19.npy_H2,1144,61099,1.74560546875,93.2296752929688,1,0.629055734939539,0.445902742722531,1,2,0.82865297794342,0.866624534130096,0.844137489795685,0.848521769046783,0.852864801883698,0.851863265037537
hippocampus_234_0_2.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_234_0_20.npy_H2,948,61687,1.446533203125,94.1268920898438,1,0.594943987197156,0.411323051948052,1,2,0.800490438938141,0.849746346473694,0.865020275115967,0.870213150978088,0.871065974235535,0.861092150211334
hippocampus_234_0_21.npy_H2,985,61959,1.50299072265625,94.5419311523438,1,0.669641439486196,0.465015479876161,1,2,0.835814952850342,0.851896703243256,0.818145632743835,0.825214922428131,0.821225762367249,0.836329221725464
hippocampus_234_0_22.npy_H2,1012,62340,1.544189453125,95.123291015625,1,0.718062197754762,0.479504289799809,1,2,0.75530618429184,0.804294764995575,0.773756682872772,0.762520968914032,0.809556305408478,0.767720282077789
hippocampus_234_0_23.npy_H2,921,62939,1.40533447265625,96.0372924804688,1,0.742515072257006,0.515186577957767,1,2,0.744598984718323,0.751719832420349,0.777484595775604,0.788892030715942,0.765786468982697,0.756428003311157
hippocampus_234_0_24.npy_H2,941,63259,1.43585205078125,96.5255737304688,1,0.731381261747458,0.476489028213166,1,2,0.744338929653168,0.823790192604065,0.750996708869934,0.773400783538818,0.789234280586243,0.761755466461181
hippocampus_154_0_7.npy_H2,1135,64401,1.73187255859375,98.2681274414062,0,,,1,1,1,1,1,1,1,1
hippocampus_154_0_8.npy_H2,2539,62997,3.87420654296875,96.1257934570312,0,,,1,1,1,1,1,1,1,1
hippocampus_154_0_9.npy_H2,3659,61877,5.58319091796875,94.4168090820312,0,,,1,1,1,1,1,1,1,1
hippocampus_156_0_0.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_156_0_1.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_156_0_10.npy_H2,6667,58834,10.1730346679688,89.7735595703125,1,-0.099557428756428,0,1,2,1.01936801014113E-11,1.26742713546513E-11,2.65957447037612E-11,2.85714282094451E-11,2.02839758878248E-11,3.80228140639538E-11
hippocampus_156_0_11.npy_H2,7800,57225,11.90185546875,87.3184204101563,1,0.608067908695219,0.290277777777778,1,2,0.224749162793159,0.202269360423088,0.268799990415573,0.18330605328083,0.242599278688431,0.24086020886898
hippocampus_156_0_12.npy_H2,8009,56321,12.2207641601563,85.9390258789063,1,0.605501797143972,0.417953667953668,1,2,0.568821310997009,0.687744200229645,0.553014576435089,0.666896343231201,0.644960165023804,0.618577063083649
hippocampus_156_0_13.npy_H2,7389,55876,11.2747192382813,85.260009765625,1,0.564541203838964,0.405963902694219,1,2,0.785006821155548,0.761116445064545,0.75354540348053,0.801919400691986,0.820358097553253,0.768532514572144
hippocampus_156_0_14.npy_H2,6442,56138,9.8297119140625,85.6597900390625,1,0.475010012775656,0.358367701324072,1,2,0.885288000106812,0.856657385826111,0.86136257648468,0.851539731025696,0.873367965221405,0.82501095533371
hippocampus_156_0_15.npy_H2,5228,56947,7.977294921875,86.8942260742188,1,0.530715870723765,0.371775700934579,1,2,0.933744668960571,0.938047826290131,0.903074026107788,0.938420712947845,0.939889132976532,0.911935091018677
hippocampus_156_0_16.npy_H2,3484,57831,5.316162109375,88.2431030273438,1,0.448047342734547,0.321491721588169,1,2,0.921535909175873,0.933533251285553,0.886382699012756,0.882303535938263,0.826420545578003,0.864111483097076
hippocampus_156_0_17.npy_H2,1833,59538,2.79693603515625,90.8477783203125,1,0.501420004488588,0.3379430933079,1,2,0.903519570827484,0.899354338645935,0.841405272483826,0.910578727722168,0.879306256771088,0.877372622489929
hippocampus_156_0_18.npy_H2,1097,60296,1.67388916015625,92.00439453125,1,0.560045350060083,0.382010739856802,1,2,0.870848715305328,0.879713237285614,0.876884758472443,0.873253762722015,0.852360427379608,0.866506397724152
hippocampus_156_0_19.npy_H2,1067,60813,1.62811279296875,92.7932739257812,1,0.489526100376698,0.33309011309741,1,2,0.785876989364624,0.795532941818237,0.856968581676483,0.797377288341522,0.861072480678558,0.889360427856445
hippocampus_156_0_2.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_156_0_20.npy_H2,1046,61506,1.5960693359375,93.8507080078125,1,0.566175552857053,0.340989399293286,1,2,0.84297239780426,0.838232755661011,0.855982422828674,0.849443674087524,0.848879277706146,0.872340440750122
hippocampus_156_0_21.npy_H2,1161,62159,1.77154541015625,94.8471069335938,1,0.594326127827342,0.334933973589436,1,2,0.834723770618439,0.812026739120483,0.845929563045502,0.805075466632843,0.780874669551849,0.752718031406403
hippocampus_156_0_22.npy_H2,830,62884,1.2664794921875,95.953369140625,1,0.551728262601566,0.350677120456165,1,2,0.748017370700836,0.829069137573242,0.851052045822144,0.831038117408752,0.77758139371872,0.775626122951508
hippocampus_156_0_23.npy_H2,746,63316,1.1383056640625,96.612548828125,1,0.563511398681181,0.376744186046512,1,2,0.889182031154633,0.867558538913727,0.889552235603333,0.849433720111847,0.907585322856903,0.867911696434021
hippocampus_156_0_24.npy_H2,428,64003,0.653076171875,97.6608276367188,1,0.457584393403637,0.336734693877551,1,2,0.875247538089752,0.880990386009216,0.805860817432404,0.834907472133637,0.833333313465118,0.778252422809601
hippocampus_156_0_25.npy_H2,382,64224,0.5828857421875,97.998046875,1,0.368148536367105,0.284615384615385,1,2,0.803362905979157,0.733961403369904,0.72969377040863,0.696705400943756,0.734200716018677,0.772550702095032
hippocampus_156_0_26.npy_H2,364,64527,0.555419921875,98.4603881835938,1,0.455434759052562,0.275280898876404,1,2,0.756183743476868,0.768237590789795,0.677777767181397,0.643442630767822,0.712987005710602,0.718292653560638
hippocampus_156_0_27.npy_H2,296,64810,0.45166015625,98.8922119140625,1,0.56923315017742,0.323899371069182,1,2,0.736940324306488,0.610855579376221,0.618025779724121,0.649999976158142,0.871003329753876,0.620155036449432
hippocampus_156_0_28.npy_H2,229,64982,0.34942626953125,99.1546630859375,1,0.472614869619482,0.245939675174014,1,2,0.638569593429565,0.606505751609802,0.623655915260315,0.638722538948059,0.745501279830933,0.67427384853363
hippocampus_156_0_29.npy_H2,129,65407,0.19683837890625,99.8031616210938,0,,,1,1,9.52380951879661E-11,6.02409649941293E-11,4.04858299662969E-11,5.10204066495046E-11,1,7.14285713909746E-11
hippocampus_156_0_3.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
hippocampus_156_0_30.npy_H2,0,65536,0,100,0,,,1,0,1,1,1,1,1,1
